loop_index,season_id,season_day,fixture_id,fixture_type,side,team_id,opponent_team_id,formation_id,passing_style,attack_width,attack_tempo,defensive_line_height,crossing_strategy,shooting_mentality,playmaker_focus,pressing_intensity,defensive_compactness,marking_strategy,offside_trap,tackling_aggression,starter_count,starter_avg_ovr,starter_avg_lineup_score,starter_avg_state,starter_avg_fitness,starter_low_form_count,starter_gk,starter_df,starter_mf,starter_fw,bench_count,bench_avg_ovr,bench_avg_lineup_score,bench_avg_state,bench_avg_fitness,starter_bench_lineup_score_gap,starter_bench_state_gap,starter_bench_fitness_gap
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d5d99d62-620d-490f-b67b-dd0392500015,league,home,80cc3f70-e185-45bb-a37a-8609327d6901,ea902300-b610-4bfb-b349-a9485172f274,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,85.0,87.97,0.88,93.25,2,1,2,4,1,5,74.2,76.58,-0.8,100.0,11.39,1.68,-6.75
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d5d99d62-620d-490f-b67b-dd0392500015,league,away,ea902300-b610-4bfb-b349-a9485172f274,80cc3f70-e185-45bb-a37a-8609327d6901,F07,4,2,1,1,1,1,2,1,2,1,1,1,8,87.75,88.12,1.75,68.5,0,1,2,4,1,5,76.0,75.32,-0.8,85.0,12.8,2.55,-16.5
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d632e9ac-d889-49f9-a161-b55e5f762a31,league,home,ef761855-58c4-41e6-b10a-daf73791775d,65736282-7fd4-4550-a79f-c23d0cefca2f,F07,4,2,1,3,1,2,2,3,2,1,1,1,8,73.38,77.71,3.88,73.0,0,1,2,4,1,5,57.8,57.56,-0.8,83.0,20.15,4.68,-10.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d632e9ac-d889-49f9-a161-b55e5f762a31,league,away,65736282-7fd4-4550-a79f-c23d0cefca2f,ef761855-58c4-41e6-b10a-daf73791775d,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,66.75,69.66,1.88,79.25,0,1,1,3,3,5,56.6,58.15,-1.0,100.0,11.51,2.88,-20.75
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d77afb69-349a-4800-ad61-a1640656353d,league,home,f1110b1d-a7fc-4663-8c27-a53ee101f355,a6f892a2-5480-4c61-93b7-0e2e0c13cbb0,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,79.0,86.08,2.75,92.62,0,1,1,4,2,5,70.8,72.35,-1.0,100.0,13.73,3.75,-7.38
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d77afb69-349a-4800-ad61-a1640656353d,league,away,a6f892a2-5480-4c61-93b7-0e2e0c13cbb0,f1110b1d-a7fc-4663-8c27-a53ee101f355,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,76.88,82.37,1.38,99.0,0,1,2,4,1,5,73.4,75.49,-0.4,100.0,6.88,1.78,-1.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d7efb98d-0211-4d9b-8f1a-c5883d55763a,league,home,5e72cd80-deae-4c3e-ab82-1f0a493b39a0,ec1a3ed3-849f-48ed-b0eb-1ef56a71500b,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,63.75,64.11,-0.25,84.75,1,1,2,4,1,5,58.8,60.23,0.2,84.8,3.88,-0.45,-0.05
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,d7efb98d-0211-4d9b-8f1a-c5883d55763a,league,away,ec1a3ed3-849f-48ed-b0eb-1ef56a71500b,5e72cd80-deae-4c3e-ab82-1f0a493b39a0,F06,1,1,2,0,2,2,0,0,2,0,0,0,8,68.5,70.44,2.75,66.5,0,1,3,3,1,5,56.8,54.54,-0.8,77.6,15.9,3.55,-11.1
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,dda1310b-ac3c-4d5b-9b17-07e7fc63711b,league,home,50cd1f66-5b24-44f0-86de-f210894d5026,2d8bef9f-4b84-4adf-b3cd-c73d093309ad,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,85.88,91.25,2.62,86.75,0,1,2,4,1,5,71.6,72.53,-0.8,100.0,18.72,3.42,-13.25
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,dda1310b-ac3c-4d5b-9b17-07e7fc63711b,league,away,2d8bef9f-4b84-4adf-b3cd-c73d093309ad,50cd1f66-5b24-44f0-86de-f210894d5026,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,83.62,88.42,2.5,85.75,1,1,2,4,1,5,76.6,79.85,0.2,96.0,8.57,2.3,-10.25
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,e58c37d0-81b8-42ba-906c-26a0d1806932,league,home,8b9cb661-b1bc-432f-85c0-62d0a1ce92d5,930fffd9-99d0-4eab-b298-76238d2b7b06,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,74.5,80.5,2.62,90.25,0,1,2,4,1,5,67.2,70.25,-0.2,98.8,10.25,2.82,-8.55
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,e58c37d0-81b8-42ba-906c-26a0d1806932,league,away,930fffd9-99d0-4eab-b298-76238d2b7b06,8b9cb661-b1bc-432f-85c0-62d0a1ce92d5,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,71.75,77.04,2.12,89.5,0,1,2,4,1,5,60.2,63.2,-0.2,98.8,13.84,2.32,-9.3
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,e92fba01-fae1-46c7-a4fc-ad4dfaa01a39,league,home,71f1d6c2-ce66-4026-973e-a84eaf563bd5,a3b146a6-5dfa-4d01-b466-695d4838244a,F05,3,4,4,3,3,4,1,3,0,1,1,2,8,72.38,72.26,0.75,76.38,1,1,1,2,4,5,67.0,64.41,-1.6,84.2,7.85,2.35,-7.82
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,e92fba01-fae1-46c7-a4fc-ad4dfaa01a39,league,away,a3b146a6-5dfa-4d01-b466-695d4838244a,71f1d6c2-ce66-4026-973e-a84eaf563bd5,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,75.12,78.21,1.88,81.25,1,1,1,4,2,5,62.4,61.62,-0.8,80.0,16.59,2.68,1.25
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,eb55614d-34f1-41f5-96ae-c6c95a2ddac3,league,home,05103e9b-03f1-4eb6-b12b-975a4f829c54,e0f560c9-e7e1-4e53-9e61-b98ace8512eb,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,78.25,84.53,2.5,94.0,0,1,3,2,2,5,71.6,71.66,-1.6,100.0,12.87,4.1,-6.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,eb55614d-34f1-41f5-96ae-c6c95a2ddac3,league,away,e0f560c9-e7e1-4e53-9e61-b98ace8512eb,05103e9b-03f1-4eb6-b12b-975a4f829c54,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,80.5,86.21,2.62,90.0,1,1,1,4,2,5,71.2,71.95,-1.0,100.0,14.26,3.62,-10.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,eefd8479-7fa8-4ed1-be59-ec9b8316db0a,league,home,7c606614-7b2d-43e8-9926-846c79b20b72,f6adec22-1da7-49a0-b123-dc5528dee357,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,66.62,70.79,2.62,78.62,0,1,2,4,1,5,59.6,61.0,-0.6,96.6,9.79,3.22,-17.98
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,eefd8479-7fa8-4ed1-be59-ec9b8316db0a,league,away,f6adec22-1da7-49a0-b123-dc5528dee357,7c606614-7b2d-43e8-9926-846c79b20b72,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,68.0,66.51,-0.5,82.12,3,1,2,2,3,5,65.0,64.82,-1.4,97.4,1.69,0.9,-15.28
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f282c809-d6c0-4d1b-853f-10b192b12546,league,home,a9bab4aa-979c-43d2-8d81-1bd089369752,89999018-af8c-4f0b-ba75-a3b86a5c58bb,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.0,70.45,1.25,77.75,1,1,2,4,1,5,60.4,62.12,-0.4,91.6,8.33,1.65,-13.85
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f282c809-d6c0-4d1b-853f-10b192b12546,league,away,89999018-af8c-4f0b-ba75-a3b86a5c58bb,a9bab4aa-979c-43d2-8d81-1bd089369752,F06,1,1,2,0,2,2,0,0,2,0,0,0,8,68.75,70.68,1.5,76.0,0,1,3,3,1,5,60.0,60.11,-0.8,90.2,10.57,2.3,-14.2
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f29a22de-3911-4a4c-8ee3-ea0f18bf923b,league,home,50730361-4de1-451c-8c0d-38d91e7ea582,ad4d5df7-89af-4ee2-b933-46a3aa904bd5,F02,2,2,2,2,2,2,0,2,1,0,0,1,8,71.62,74.39,1.75,79.25,0,1,2,2,3,5,63.0,61.83,-1.0,88.0,12.56,2.75,-8.75
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f29a22de-3911-4a4c-8ee3-ea0f18bf923b,league,away,ad4d5df7-89af-4ee2-b933-46a3aa904bd5,50730361-4de1-451c-8c0d-38d91e7ea582,F02,2,2,2,2,2,2,0,2,1,0,0,1,8,70.25,72.29,1.88,72.5,0,1,2,2,3,5,66.2,62.97,-1.0,77.4,9.32,2.88,-4.9
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f39e3af4-2abe-469c-b74e-1de365faf790,league,home,9a6ff53c-28d3-4616-b0df-7f8f3bfe5a30,dce05a18-38e3-4974-9a37-d65abd163086,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,65.25,68.92,0.88,92.62,0,1,2,4,1,5,59.6,60.18,-1.0,99.6,8.74,1.88,-6.98
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f39e3af4-2abe-469c-b74e-1de365faf790,league,away,dce05a18-38e3-4974-9a37-d65abd163086,9a6ff53c-28d3-4616-b0df-7f8f3bfe5a30,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,63.25,68.17,2.0,89.62,0,1,2,2,3,5,58.2,59.9,-0.8,97.6,8.27,2.8,-7.98
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f3ba9ed7-0ac7-4591-91a5-6b81364fd366,league,home,d089c27f-5ad7-488c-bb23-87569ad27f35,20fb447e-6ebc-467c-89f3-ad181b94659d,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,64.25,71.48,2.38,100.0,0,1,2,4,1,5,56.2,56.26,-1.6,100.0,15.22,3.98,0.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f3ba9ed7-0ac7-4591-91a5-6b81364fd366,league,away,20fb447e-6ebc-467c-89f3-ad181b94659d,d089c27f-5ad7-488c-bb23-87569ad27f35,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,68.88,67.56,-0.12,76.88,1,1,2,4,1,5,59.6,61.38,-0.8,100.0,6.18,0.68,-23.12
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f802398b-9c27-4e7f-bfe7-0058ba6b117a,league,home,5145e4ff-b57d-428d-bfeb-a06cfece8a1c,10f14217-5d33-4ed6-b187-45d5b19119b0,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,69.5,74.55,1.88,89.75,0,1,2,2,3,5,60.4,63.55,-0.2,98.0,11.0,2.08,-8.25
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,f802398b-9c27-4e7f-bfe7-0058ba6b117a,league,away,10f14217-5d33-4ed6-b187-45d5b19119b0,5145e4ff-b57d-428d-bfeb-a06cfece8a1c,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,71.88,74.21,1.5,78.25,0,1,1,3,3,5,59.0,60.99,-0.2,95.4,13.22,1.7,-17.15
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fa658354-5145-4201-b8b3-8df2e53f5299,league,home,a71780d6-e657-482e-87db-e77fbae2f99f,4e3e1509-eaab-46ef-9dac-c0aef0d3248f,F02,2,2,2,2,2,2,0,2,1,0,0,1,8,65.75,68.82,2.25,77.75,0,1,2,2,3,5,59.2,59.24,-0.2,81.0,9.58,2.45,-3.25
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fa658354-5145-4201-b8b3-8df2e53f5299,league,away,4e3e1509-eaab-46ef-9dac-c0aef0d3248f,a71780d6-e657-482e-87db-e77fbae2f99f,F04,1,1,2,0,2,2,0,0,2,0,0,0,8,69.0,69.29,1.12,73.62,0,1,3,2,2,5,60.8,59.89,-1.0,85.0,9.4,2.12,-11.38
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fafda783-c52b-4ca3-9527-8120429abfea,league,home,33acdae2-c10d-4858-92fb-cd6e1ceb89ac,dfcb3d98-2ab8-448b-9a98-eed76dd0a64e,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,66.5,71.23,1.25,94.75,0,1,3,3,1,5,58.6,59.12,-1.2,100.0,12.11,2.45,-5.25
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fafda783-c52b-4ca3-9527-8120429abfea,league,away,dfcb3d98-2ab8-448b-9a98-eed76dd0a64e,33acdae2-c10d-4858-92fb-cd6e1ceb89ac,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,59.38,62.62,1.0,89.5,0,1,2,4,1,5,52.4,52.92,-1.2,100.0,9.7,2.2,-10.5
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fb46f7c7-8d23-40b1-b072-e9769430fcdc,league,home,6eecdd13-cae0-43b7-a306-88677e67fcf8,06b36181-2dab-4605-86bd-bc0c93e925e0,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,69.0,76.31,2.25,99.5,0,1,1,4,2,5,62.2,62.67,-1.2,100.0,13.64,3.45,-0.5
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fb46f7c7-8d23-40b1-b072-e9769430fcdc,league,away,06b36181-2dab-4605-86bd-bc0c93e925e0,6eecdd13-cae0-43b7-a306-88677e67fcf8,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,66.75,69.37,2.25,75.25,0,1,1,4,2,5,57.4,56.0,-1.2,88.0,13.37,3.45,-12.75
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fcb85be4-ed95-42b7-aa36-cbbf4a0cc532,league,home,78ca0050-d9a2-4940-ba93-6b2a7dfe9cd2,199fad84-efcc-4142-b047-12b3f73418ba,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,71.12,75.98,2.0,91.0,1,1,1,3,3,5,68.4,66.17,-2.2,100.0,9.81,4.2,-9.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fcb85be4-ed95-42b7-aa36-cbbf4a0cc532,league,away,199fad84-efcc-4142-b047-12b3f73418ba,78ca0050-d9a2-4940-ba93-6b2a7dfe9cd2,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,73.88,78.11,1.38,91.38,0,1,2,2,3,5,69.6,69.33,-1.8,100.0,8.78,3.18,-8.62
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fdb4b186-8ed7-4365-a068-a1955ff8837d,league,home,7e447f60-1f16-4d4a-be59-9686d3fa9e83,01cefcdb-2e6d-42cc-a729-3955489de306,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,83.75,88.49,2.88,78.88,0,1,1,4,2,5,78.2,77.06,-1.4,91.0,11.43,4.28,-12.12
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fdb4b186-8ed7-4365-a068-a1955ff8837d,league,away,01cefcdb-2e6d-42cc-a729-3955489de306,7e447f60-1f16-4d4a-be59-9686d3fa9e83,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,86.5,89.34,1.88,78.5,0,1,2,4,1,5,76.0,76.86,-0.6,88.4,12.48,2.48,-9.9
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fdcd0c1d-4f99-4c47-af7d-6aecc6920228,league,home,009245ef-baa6-4f84-b319-395a2bc1491f,fce7155c-d4fe-411f-a0d0-b8fbfe786392,F02,2,2,2,2,2,2,0,2,1,0,0,1,8,82.5,85.17,2.0,78.5,1,1,2,2,3,5,74.0,73.29,-0.6,88.0,11.88,2.6,-9.5
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fdcd0c1d-4f99-4c47-af7d-6aecc6920228,league,away,fce7155c-d4fe-411f-a0d0-b8fbfe786392,009245ef-baa6-4f84-b319-395a2bc1491f,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,82.62,87.75,2.12,94.12,1,1,3,2,2,5,71.4,73.18,-0.8,100.0,14.57,2.92,-5.88
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fea877ce-e21f-4bdd-a1e3-c537e85b337a,league,home,fc57af11-5581-4cc9-abf9-22267c403655,017deee1-3283-4173-a6fd-1c2edd48c182,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,64.38,68.08,1.0,89.25,0,1,3,2,2,5,57.4,57.6,-1.0,97.8,10.48,2.0,-8.55
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,fea877ce-e21f-4bdd-a1e3-c537e85b337a,league,away,017deee1-3283-4173-a6fd-1c2edd48c182,fc57af11-5581-4cc9-abf9-22267c403655,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,70.5,76.8,2.0,100.0,0,1,2,4,1,5,60.6,63.87,-0.2,100.0,12.93,2.2,0.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,ff9765cf-97fd-4676-a014-405353fd5a5f,league,home,96e54fde-599c-42df-9d4d-443804f4de9c,75524635-18ee-4acd-bb85-7a5d38985b89,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,74.88,79.55,1.88,92.0,1,1,3,2,2,5,69.2,68.69,-1.4,100.0,10.86,3.28,-8.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,18,ff9765cf-97fd-4676-a014-405353fd5a5f,league,away,75524635-18ee-4acd-bb85-7a5d38985b89,96e54fde-599c-42df-9d4d-443804f4de9c,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,68.75,72.5,1.25,87.75,0,1,2,2,3,5,66.0,67.45,-0.6,97.2,5.05,1.85,-9.45
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,05788419-4622-41a7-be80-e77428699a2a,league,home,199fad84-efcc-4142-b047-12b3f73418ba,1c9a5fe7-690f-4a69-8815-a667520c2752,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,73.88,79.86,2.0,95.88,0,1,2,2,3,5,69.6,69.43,-1.8,100.0,10.43,3.8,-4.12
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,05788419-4622-41a7-be80-e77428699a2a,league,away,1c9a5fe7-690f-4a69-8815-a667520c2752,199fad84-efcc-4142-b047-12b3f73418ba,F08,2,4,2,1,4,2,0,1,2,0,0,1,8,71.12,73.41,2.5,70.38,0,1,1,4,2,5,62.4,58.26,-1.4,78.8,15.15,3.9,-8.42
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0767e025-5ffd-4589-82a9-6afeda6409ea,league,home,96e54fde-599c-42df-9d4d-443804f4de9c,7871dd5f-003d-4cdb-b297-c0a739d0d76b,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,74.88,80.98,2.38,95.5,1,1,3,2,2,5,69.2,68.69,-1.4,100.0,12.29,3.78,-4.5
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0767e025-5ffd-4589-82a9-6afeda6409ea,league,away,7871dd5f-003d-4cdb-b297-c0a739d0d76b,96e54fde-599c-42df-9d4d-443804f4de9c,F02,2,2,2,2,2,2,0,2,1,0,0,1,8,74.12,76.31,1.5,79.0,0,1,2,2,3,5,67.8,68.84,-0.4,92.0,7.47,1.9,-13.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0ce0a6f7-529f-45c5-bf47-510781bc8e57,league,home,89999018-af8c-4f0b-ba75-a3b86a5c58bb,017deee1-3283-4173-a6fd-1c2edd48c182,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,68.75,74.46,2.12,93.38,0,1,3,3,1,5,60.6,61.81,-0.6,100.0,12.65,2.72,-6.62
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0ce0a6f7-529f-45c5-bf47-510781bc8e57,league,away,017deee1-3283-4173-a6fd-1c2edd48c182,89999018-af8c-4f0b-ba75-a3b86a5c58bb,F07,4,2,1,3,1,2,2,3,2,1,1,1,8,70.5,77.14,3.0,90.0,0,1,2,4,1,5,60.6,63.87,-0.2,100.0,13.27,3.2,-10.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0d428019-f8e7-49a1-8643-090cc6209311,league,home,50cd1f66-5b24-44f0-86de-f210894d5026,7e447f60-1f16-4d4a-be59-9686d3fa9e83,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,85.88,90.73,2.62,82.5,0,1,2,4,1,5,72.2,72.56,-1.0,96.8,18.17,3.62,-14.3
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0d428019-f8e7-49a1-8643-090cc6209311,league,away,7e447f60-1f16-4d4a-be59-9686d3fa9e83,50cd1f66-5b24-44f0-86de-f210894d5026,F08,2,4,2,1,4,2,0,1,2,0,0,1,8,83.88,86.64,2.62,70.88,0,1,1,4,2,5,77.0,76.86,-1.6,98.6,9.78,4.22,-27.72
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0e9b4c87-e572-40ed-be2e-287c58a0516d,league,home,e3746b5f-1e07-4e06-b958-5490c4408b8d,e48cd468-ff1c-4953-820d-0410c50a2237,F06,1,1,2,0,2,2,0,0,2,0,0,0,8,67.75,69.97,1.5,79.0,0,1,3,3,1,5,57.6,58.89,0.0,87.2,11.08,1.5,-8.2
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0e9b4c87-e572-40ed-be2e-287c58a0516d,league,away,e48cd468-ff1c-4953-820d-0410c50a2237,e3746b5f-1e07-4e06-b958-5490c4408b8d,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,62.12,64.49,0.38,90.12,0,1,2,2,3,5,56.0,56.67,-0.8,96.6,7.82,1.18,-6.48
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0f527ed8-4412-46d7-961f-bfc1c82a6b46,league,home,6d8c2e0d-9a97-4976-8d78-3614ecce5316,9fc056a6-f6cd-4929-8121-d2b490b89432,F07,4,2,1,1,1,1,2,1,2,1,1,1,8,71.12,73.26,2.38,70.38,0,1,2,4,1,5,61.2,61.86,-0.6,87.0,11.4,2.98,-16.62
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,0f527ed8-4412-46d7-961f-bfc1c82a6b46,league,away,9fc056a6-f6cd-4929-8121-d2b490b89432,6d8c2e0d-9a97-4976-8d78-3614ecce5316,F08,2,4,2,1,4,2,0,1,2,0,0,1,8,72.75,71.39,0.5,69.88,1,1,1,4,2,5,64.6,63.98,-0.2,81.8,7.41,0.7,-11.92
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,12326977-3f7a-452a-a689-a0638e84cdbe,league,home,1d73c5fc-b14f-4290-b161-1c72e6a69bd6,eba62972-b85f-4461-a61b-07fbbff2c4f0,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,63.5,68.83,1.12,100.0,0,1,2,4,1,5,57.4,58.1,-1.0,100.0,10.73,2.12,0.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,12326977-3f7a-452a-a689-a0638e84cdbe,league,away,eba62972-b85f-4461-a61b-07fbbff2c4f0,1d73c5fc-b14f-4290-b161-1c72e6a69bd6,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.38,72.61,1.38,87.0,1,1,2,4,1,5,58.2,61.7,0.0,100.0,10.91,1.38,-13.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,159cbdcd-037d-440a-9f1a-2520653d9e4f,league,home,feebfc45-c1e1-4066-af60-b5ff36ffc7a6,59e00a26-8727-407c-b46e-2a62b66ddb4b,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,66.0,69.26,2.12,81.0,0,1,3,3,1,5,58.2,56.32,-1.8,99.4,12.94,3.92,-18.4
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,159cbdcd-037d-440a-9f1a-2520653d9e4f,league,away,59e00a26-8727-407c-b46e-2a62b66ddb4b,feebfc45-c1e1-4066-af60-b5ff36ffc7a6,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,66.38,70.34,1.75,84.5,0,1,1,4,2,5,56.6,58.1,-1.0,99.8,12.24,2.75,-15.3
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,167c5126-53f1-4ecd-ab7a-5a02e5ce86f6,league,home,2e5a43fc-69dd-4425-ae6c-8b88b4f2739a,6eecdd13-cae0-43b7-a306-88677e67fcf8,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,69.5,72.04,0.62,92.12,1,1,3,2,2,5,59.8,63.07,-0.2,100.0,8.97,0.82,-7.88
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,167c5126-53f1-4ecd-ab7a-5a02e5ce86f6,league,away,6eecdd13-cae0-43b7-a306-88677e67fcf8,2e5a43fc-69dd-4425-ae6c-8b88b4f2739a,F08,2,4,2,2,4,3,0,3,1,0,0,1,8,69.0,77.92,3.62,100.0,0,1,1,4,2,5,62.2,62.72,-1.2,100.0,15.2,4.82,0.0
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,18d04451-b1d2-4fd2-84d1-b2f580fe7b49,league,home,7e55bca0-8d6c-4c23-849e-75900038778b,c695cb41-de5e-4eaa-afe0-bb8bf07ba7cb,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,78.38,83.66,2.62,86.25,0,1,2,4,1,5,70.4,74.19,0.0,99.4,9.47,2.62,-13.15
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,18d04451-b1d2-4fd2-84d1-b2f580fe7b49,league,away,c695cb41-de5e-4eaa-afe0-bb8bf07ba7cb,7e55bca0-8d6c-4c23-849e-75900038778b,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,72.5,77.9,1.62,95.88,0,1,2,4,1,5,64.8,67.77,-0.2,99.2,10.13,1.82,-3.32
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,1c4a422a-272e-479f-b5b5-5e1b28293a4c,league,home,a347e75b-81e1-49d2-a8fa-2fa7bc5ebf15,a0719c39-4d18-4b8e-b786-f11fe2b8eefd,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,71.0,76.7,2.75,87.75,0,1,1,3,3,5,62.4,64.56,-0.4,95.4,12.14,3.15,-7.65
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,1c4a422a-272e-479f-b5b5-5e1b28293a4c,league,away,a0719c39-4d18-4b8e-b786-f11fe2b8eefd,a347e75b-81e1-49d2-a8fa-2fa7bc5ebf15,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,67.62,71.88,1.88,88.12,0,1,2,4,1,5,58.6,60.46,-0.6,99.2,11.42,2.48,-11.08
1,91e5b61a-e55f-445b-bd1e-0a065dadabad,19,1db0add6-aa46-46bf-bc99-6dd07bbb355a,league,home,d1d4b381-bf6b-4039-bc9e-e896922f38b1,d089c27f-5ad7-488c-bb23-87569ad27f35,F02,2,2,2,2,2,3,0,3,1,0,0,1,8,64.5,70.65,4.0,79.5,0,1,2,2,3,5,54.2,54.19,-0.6,83.0,16.46,4.6,-3.5
